text,label
"베라먹고싶다
맨날 먹고싶다고 말만하고 먹진 못햇어
누가 사준다그래서 엄청 좋았는데
그냥 해본 말이었나봐 가볍게 하는 말 있잖아

생각해보니까 결국 내 주위엔 나 베라사줄 사람은 없었던 것 같아
그렇게 가볍게 한 말이라도 해준게 지금 생각해보니
고맙네 근데 밉다 싫다

근데 너무 아파
어제는 내가 잠들었다가 다시 못깨어나면 얼마나
좋을까 생각했어

더이상 울면서 안아파해도 되고
생각나면서 후회하지 않아도 되고
나 자신을 더 깍아내리지 않아도 되니깐

기숙사 너무 답답하다 너무 좁아
맨날 오토바이소리 들리고 뭘 자꾸 시켜먹는거야
맨날 즐겁게 떠들면서 지나가는 애들 소리 들리고

즐겁게 떠들면서 웃었던게 언제였지
코로나 이전에는 수업이라도 같이 듣고
카페가서 같이 과제하고 그런 사소한게 좋았는데

이제는 그냥 기숙사안에 박혀서 의미없는 후회속에 살아가네

내가 좋아하는 것들은 다 날 버려
게임도 재미가없고 기타도 재미가 없고
좋아하는 사람도 날 싫어해

4학년인데 내 인생을 위해 가장 열심히 해야 할 시기에 이래도 되는걸까
엄마는아빠는 날 걱정해 주시는데 괜찮아졌다고 이제 정말 괜찮다고 말한 후에 혼자 울어야 하는 내가 너무 불쌍해

울고싶지 않은데 밤이 너무 무서워
밤에 공허하게 혼자 침대에 누워서 잠이 들길 기다리는게 무서워
무수한 후회와 기억이 올라와서 또 눈물 흘리게 할까봐 무서워

딱 학기 시작할 때로 돌아가고 싶다
얼마나 좋을까?
얼마나 행복할까?

이미 지나간 일인데 되돌릴 수 없는데
후회하면서 울기만 하는 내가 너무 바보같아
하지만 내가 할 수 있는 건 이거 밖에 없는 걸
또 내가 뭘 할 수 있겠어 이 슬픔 속에서
아무것도 못 할 정도로 항상 생각이 나는데
생각을 어떻게 멈추겠어

그래서 생각조차 할 수 없게 잠든 후에 안깨어났으면 좋겠다고 비는거지 머",1
아직 안뜬 거 맞죠...,0
금요일 밤이다! 내일 주말이야,1
"카페에서 전화 받아도 괜찮으려나..?
그리고 상담 신청할때 같이 낸 과제 빼고는 따로 준비해야하는건 없지....??",0
"시험이다! 시험이다!
너를 고통스럽게 하는 밀당의 끝~
시험이다! 시험이다!",0
"자존감 수업 이라는 책

자존감 높이는데 정말 도움 되는 책이라고 생각하니까 혹시 관심있으면 한번 읽어봐!",1
어제 자해하고싶었는데 앞으로 한번만 더하면 상담쌤이 칼 뺏는다고해서 꾹꾹 버텼는데 하고싶어...ㅜㅜ,1
무슨 10초마다 한번씩 킁킁이냐 개짜증나네,0
"6월 한달동안 자취방에서 칩거했다.
병원가는 일 빼고는.
용기내어 먼저 만나자고 연락을 건내면 선약이 있다, 일정이있다 그러길래 뭐 그런가보다 싶었지.

인스타에 나랑 술먹어줄 사람 찾는다고 대놓고 올려도 아무도 연락 안오는거 보니 핑계가 아니였나 싶었는데 내 망상이였기를 바래.

기분전환이라도 하고싶어서 염색을 했다.
맨날 배달음식 하나 시켜서 두끼 떼우고 깡소주 먹던게 실증나서 해장국집을 가서 뼈해장국에 진로를 시켰어.

아주머니가 나를 보는 눈빛이 되게 한심하고 철없어 보이는 눈빛이야
이것도 내 망상이기를 바래.",1
병원 기록 안남는거 맞아? 나 병원 다녀야될 거 같은데,1
내가 살아,0
"사교성,사회성 없는게 너무 힘들다...
그냥 죽을까..",1
온실 속 화초처럼 자라고 사회에 적응 잘 못하는 개 한심한 사람 같다 나..,1
어때?,0
불안장애+우울증 진단 받고 약 먹는 중인데 오히려 전보다 정도가 심해진 느낌이야ㅠㅠ 짜증나....왤케 아무이유없이 불안해미칠거같지??,1
"술 먹고 노느라 문자 인증번호 안알려주고 난몰랑 시전

아빠만 아니었으면 쌍욕했는데 후
이래놓고 다음날 기억을 못함
이정도면 ㄹㅇ알코올성 치매아닌가? 술좀작작처먹었으면좋겠다",0
난이도 정도면 어느 정도인가요? 자격증 시험 기준 같은 거로 봤을 때요..!,0
"2년전에 우울증을 앓아서 알코올 의존증이 있었거든..? 내 일생 중 특정 시기를 지울 수 있다면 그 때를 택할 정도로 너무 후회되는데, 문제는 지금 술이 다시 생각나.
후회할 거라는걸 너무 잘 아는데 이 우울감이 술 마시지 않으면 안 떨쳐질 거 같아서 괴롭다ㅠㅠ 이게 중독의 위험인가",1
드라마 지리산 재밌어??,0
그림,0
"매도 하는게 맞나요 가망이없어보임..
근데 그냥 안전빵으로 크게너놧던거라 잊고잇엇음",0
들어보신 분들 혹시 교안만 보고도 에이쁠 가능한가요?,0
나 오랫동안 고민했는데 잠시는 희망을 갖고 몇일은 힘내서 살아봤는데 죽는게 맞는것 같다. 내 인생의 목표는 사랑인데 이번생에는 불가능할것 같네.내가 정상적이기만 했어도 더 노력해봤을텐데 그동안 노력을 해도 안되었던게 내가 비정상이기 때문이였어. 중학교때 따돌림을 당하지 않아서 내 자존감이 떨어지지 않았더라면 난 그런 선택을 하지 않았을까? 아니면 고등학교때 공부하는 시간을 좀 줄여서라도 운동을해서 자존감을 채워나갔으면 난 지금 정상이였을까? 과거에 대한 후회가 너무나도 많고 자존감을 떨어뜨린 중학교 동창들 그리고 자존감이 낮은거를 알면서 공부만 중요시하면서 도와주지 않았던 부모님이 너무 원망스럽다. 이미 비정상이 되었기때문에 이제 희망 같은거는 나한테 무의미하고 종강하면 죽을것 같은데 어떻게 죽을지 고민해봐야겠다.,1
포기하고 싶다 이 나약한새끼 진짜 뭐 하나 잘하는게 없네 난 걍 아무것도 안하고 잠자코 있어야 했는데,1
매일 우울한데 우울하지 않을수있는 방법 공유해줘요,1
"그래 1학기는 우울증때문에 학점이 이모양이었던거야
2학기에는 괜찮아 질꺼야",1
"어제 2년만에 처음으로 자해를 다시 했다. 다시 힘을 내겠다고 한 나에게 너무 미안했고. 나약해지는 내 모습이 너무 미웠다. 원래 포기는 없었던 성격인데 어두운 내 모습을 많이 극복하고 으쌰으쌰 다시 살아보겠다고 했는데 생각처럼 안되더라. 머리가 깨지도록 아프고 마음은 그보다 더 조여오는 밤에 눈 팅팅부은 상태로 아무 생각 없이 낡은 가위라도,,, 뭐가 됐든 손에 잡히는 거 아무거나 다 잡으려고 했던 간절한 내 몸부림은 다 어떻게 보면 이 글을 쓰는 것도 다 하나의 외침이 아닐까. 누구에게 기대고 싶지만 사람이 싫은 나. 사람을 싫어하는 사람으로 시작하지는 않았는데. 남에게 부담이 되기 싫어서, 남이 날 부담스럽게 대하는 모습이 싫어서 이렇게 된 것 같다. 너무 의미고 의식의 흐름을 따라 썼지만 나름의 흔적이라고 생각하며 위로를 받고있다. 요즘은 그런 위로라도 필요한 것 같다.",1
좀 슬슬해도 대충 B+은 줘서 진짜 편한듯,0
내가 누굴 좋아할 자격이 없다는걸 이미 아는데,1
집에서 약먹는거 들켰을때 다들 반응이 어땠어?,1
50대 어머니가 탈 차로 3천정도로 좋은 차 있을까요?? 차를 잘 몰라서요 ㅠ 추천해주시면 감사하겠습니다,0
혹시 신청 넣으면 연락 언제쯤 오나요??,0
"""우와 T1 오빠들 멋지다ㅏㅠㅠㅠ""

이러고 있는데 생각해보니꺼 02년생 2명이네..
나도 이제 늙었구나.......................",0
살면서 다른 사람한테 크게 미움받아본 적 없는 사람의 사고방식은 정말 다르더라,1
"이글을 보는 모든 분들께.

저는 얼마전에 불면증, 소화불량, 호흡곤란과 동반하여 우울증, 공황과 비슷한 현상이 저에게 찾아왔어요. 당시에는 정말 너무 슬펐어요. 왜 남들한테 안 일어나는 일들이 왜 내게만 일어나는가 하고. 이러다 정말 큰일나겠구나 하는 생각도 들더라고요 우선 잠을 제대로 못자니까 정말 미쳐버리겠더라고요 그래서 정신과 찾아가서 약도 처방받았어요. 너무 슬펐죠. 왜 내가 이 나이에 이런 고생을 해야되나 왜 내가 병원을 가야하는가 하고, 약을 먹고 증세는 조금 나아지긴했지만 이런 병의 근본적인 해결책은 마음변화라고 생각해요. 저도 지금 완치하지는 않았어요. 여전히 불안함이 남아있고, 아침에 일어나도 몸이 힘들더라고요.

하지만, 이제 바뀌려고요. 생각해보니 사람은 누구나 시련이 찾아오고 저는 그게 조금 빨리 찾아왔을 뿐이라고 생각해요. 그리고 이번 계기로 내가 좀 변한다면, 삶의 가치관이 변하고 전보다 더 열심히 하루하루를 살아간다면 예전의 나보다 더 빛날 수 있는 기회라고 생각해요. 요즘 안하던 운동도 매일하고 있고, 어떤일이든 좋은 방향으로 생각하려하고, 그렇게 살고 있어요. 우울한 글만 보면 더 우울해지는 거 같아서 더 밝게 살거에요. 증상이 나타나면 그냥 ""아 또시작이네 이거"" 하고 넘길거에요 이제. 이글을 보는 모든 분들이 그랬으면 좋겠어요. 전 오히려 젊을때 이런것이 찾아와서 다행이라 생각해요. 매도 먼저맞는게 났다잖아요 ㅎㅎㅋㅋ 이글을 보는 모든 사람들 다 화이티!",1
ㅋㅋㅋ,0
"저는 사기 조심하라는 글 보기 전에 먼저 거래한 학생입니다. 판매자분이 진짜 성대 학생인지 아닌지는 저도 잘 모르겠구요! 학생증 확인할 생각을 전혀 안해봐서...ㅎㅎ

다행히 사기는 아니었구 영화 잘 보고 왔습니다.
제가 그 분이 성대생인지 아닌지는 전혀 모르기 때문에 옹호할 생각은 없어요. 그냥 제가 생각할 때 댓글에서 정확히 확인되지 않은 정보를 사실화하고, 너무 지나치게 까내리지 않았나...하는 정도의 마음으로 글 씁니다.

다음부터는 저도 에타 거래할 때 주의해야겠네요. 이번엔 사기가 아니었지만 언제 당할 지 모르니까요ㅠㅠ

혹시 저도 의심받을까봐(?) 인증 영상 첨부합니다. 갤럭시는 학생증 캡쳐가 안돼서 수강신청 사이트로 인증합니다!",0
"외모콤플렉스 엄청 심하신 분들 계신가요?

저는 어릴때 되게 못생기고 뚱뚱했는데요 이것때문에 왕따도 당하고 엄마아빠도 저를 별루 안좋아했어요
이렇게 태어나고 싶어서 태어난것도 아닌데 그냥 그랬어요
못생겼다고 혼나기도 했네요 ㅋㅋㅋㅋㅋ 지금생각해도 어이없어요 ㅎㅎ 웃지만 슬프네요 지금 생각해보면 저를 좋아하는 사람이 아무도 없었던 것 같아요
그래서 자꾸 외모에 집착하게되고 중고딩까지는 오히려 친구들도 괜히 예쁜애들만 사귀고싶고 그랬어요 진짜 웃기지만 나 이런애들이랑 논다 나 안못생겼어 얘내랑 동급이야 이런느낌을 받고싶어 했나봐요 ㅋㅋㅋㅋ

아무튼 대학에 와서 얼굴은 쌍수하고 살을 한 20키로 빼서 전보단 나아졌지만 제 내면은 그대로네요
정말 어디 가도 누굴 새로 만나도 저 사람이 날 무시하지않을까 나 못생겼나 오늘 나 이친구랑 걸어다니면 비교되지않을까...특히 이제 취준생이니까 면접떨어지면 내가 인상이 안좋아서 그런건가 얼굴이 이뻤으면 이런일도 없었겠지 별 이상한 생각이 다들고
심지어 남자가 다가와도 아 내가 못생겼는데 그냥 아무라도 빨리 만나고 싶어서 그러는걸까 저사람 이상한사람이다하고 뒷걸음질치다가 이십대중반인데도 모쏠이에요 ㅋㅋㅋㅋ 적다보니 진짜 뭐하는건가 싶네요

저는 제 외모가 변하면 외모콤플렉스가끝날줄알았어요
사람들이 제게 못생겼다고 그만하면 그냥 끝날줄 알았어요
근데 그게 아니네요 이거 대체 극복이가능한걸까요
언제까지 이런 낮은 자존감속에서 살아야할지
아무리 긍정적으로 생각하려해봐도 거울속의 내가 여전히 못생겼는데 마음을 바꿀수가없네요",1
언제부터 삶을 사는게 아니라 버티는게 됐을까? 매일매일이 지긋지긋하다. 다른 사람들은 학교를 어떻게 다니는거지? 나만 나약해서 도태되는건가? 그만하고싶다,1
오늘도 모두 행복한 하루가 될 수 있기를,1
정신과기록있으면 검사되는데 지장있다는데 진짠가요 나무위키보다깜놀,1
"가장 싫었던 게 허구헌날 당한 집합이었는디

65기가 예를들어 집합 걸면
65기가 나와서 한마디하고 나가면
66기가 한마디하고 .. 나가면 또 67기가 한마디하고 ..

짬찌는 앞 기수 중 누가 집합 해산하기 전까지
부동자세로 한소리 존내게 듣고 있어야 했지

이걸 심할 땐 일주일에 두세번 당했는데 쉬벌
집합얘기 들으니 기억나네",0
아 씨 왜 빨리 안낫는거야,1
짜파게티라도 하나 끓여먹을까? 그럴려면 나가서 사와야함..,0
"무슨 일이 있는 건 아닌데

소중했던 사람들이 더이상 소중하게 느껴지지 않고
재밌었던 것들도 더이상 재미가 없다.

뭐든 정을 붙여보려고 노력은 하는데 뭘 하든
내가 거기에 정을 붙여야 하는 이유를 모르겠다.

병원이라도 가야 하나 싶다가도
내가 뭔 부귀영화를 누리자고 거기까지 가나 싶다.",1
슬프다,1
"내가 너무 쓸모없고 무가치한 사람이란 생각이 들어. 하루를 버티는 건 진창으로 한 걸음 더 다가가는 것 같고 외롭고 무섭고 모르겠고 능력은 없는 것 같고
이럴거면 어릴 때 죽는 게 내가 너무 많은 돈을 써버리고 우울이 내 부분이 되기 전에 죽는 게 낫지 않았울꺼?
보고서도 못쓰겠고 강의듣고 과제하는 것도 정말 못하겠어 비이성적 두려움이란 걸 알고 시도도 전에 포기하는 건 안된다는 것도 알지만 그래도 못하겠어. 나를 사랑해줄 사람은 없을 것 같고 그렇다면 이렇게 살아서 내가 얻을 수 있는 게 뭘까. 그저 핏줄이라고 키우고 지원해주지만 나는 텅 비어서 꽃 못피는 씨앗인데, 이럴꺼면 쭉쩡일 때 지금까지 남아있기 전에 걸려졌으면 좋았을텐데. 너무 내가 싫어서, 그런데 또 죽지는 못할 걸 알아서 지금 너무 슬퍼. 뭘 위해서 살아가야하냐고 물으면 그저 존재하길 바라는 부모님 때문이지만 그래도 그것만으로 살아가기에는 너무나도 세상이 버거운 것 같아. 난 아프기 싫은데 세상을 더 살면 더 아파질 것 같아. 그래서 무서워서 죽고싶어. 그런데 죽으면 안돼. 그럼 어떡하지. 단단해질 수 있을까? 내가 뭘 하면 조금 더 살만해질까? 지금까지 아주 오랜 기간을 죽음을 유예하며 살아왔다. 그냥 이렇게 죽고 싶어하며 살아가면 될까? 답도 없는 질문에 내 답안지는 장황하기만 하고 결론도 방향도 없다. 지금 너무 극단적으로 생각하는 것 같아 알고 있는데도 빠져나오기 힘들어. 차라리 노예로 살고 싶다. 하라는대로 하다가 자비롭게 죽여주면 좋겠어. 난 자유를 향유할 힘이 없고, 그게 너무 큰 부담이라서 그저 하라는대로, 책임도 결정권도, 미뤄놓고 싶어. 그냥 나는 나에게서 벗어나고 싶다. 그래도 또 죽기는 싫은데, 살기도 싫어. 사는 게 어려운 것 같아서 자신이 없어.",1
CAPM전까지 맞나요?? 공지 있었는데 없어졌네요;;,0
제발 빼자 좀ㅠㅠ,0
"제발...그만해...
진짜...그만해...",0
"개인적으론 힐러 포지션이 옵치를 재미없게 만든 원인인거 같음

힐러 포지션은 잘하는지 못하는지 수치나 화면으로 티가 안나다보니
유독 자기가 잘하는줄 알고 입 터는 애들이 많고 이게 겜 분위기 엄청 흐리는듯

롤처럼 상대편이랑 비교해서 힐딜킬이 얼마나 나왔는지 어시가 얼마나 나왔는지 이런걸 보여줘야하지 않나 싶음
저런거 나오면 힐러들 정치질 해대는거 반은 없어질듯 ㄹㅇ",0
"스트레스를 받으면 자꾸 잠이 온다. 자는 시간을 줄여야, 자지 않고 버텨야 이겨낼 수 있는 문제들을 앞에 두고 자꾸 잠이 온다. 그래서 무언가를 놓치고 잃고 그게 또 스트레스가 되어서 다시 잠이 온다. 죽으면 잘 수 있다는 말을 정말 싫어했는데, 그냥 자다 죽었으면 좋겠어.",1
"5장 소비와 투자함수에서
신고전학파의 투자함수와 케인즈 투자함수가 구분되는 지점..? 이 있나요 ㅠㅠ? 그냥 둘다 이자율 하락하면 투자가 늘어나는 거..? 정도밖에 안보여서 ㅠㅠㅠㅠㅠ
부탁드립니다 ㅠㅠ",0
"우울증 때문에 고생한지 4년째..
그래도 작년에 어느정도 극복해서 치료는 더 이상 안받는데.. 요새 다시 불안감이 올라와서 힘드네요
나는 왜 늘 이런 걸까 난 멀쩡해질 수 없이 평생 이래야 하는 걸까 싶었는데
처음 고생할 때 생각하니 그래도 좋아지고 있구나 생각이 듭니다.
힘들어 하시고 계신 분들도 조바심 내지 마시고 스스로를 응원해 주세요 행복해집시다!",1
나도 우울해하는 사람이라 모르는게 아닌데도 친구 우울 얘기 듣는거 너무 힘들어. 그냥...멀리 있어서 해줄 수 있는 것도 들어주는 것밖에 없지만...좀 힘들다. 카톡으로 힘들다 우울하다 못 나가겠다 살 빠졌다 밥도 먹기 싫다 이러는데 아니 얘가 이러는게 싫다는게 아니라 나는 나한테 얘기해준다는게 고마운데 그거랑 별개더라. 어차피 내가 할 수 있는건 텍스트로 같잖은 말 치는 것들이고. 재수하는 친구에 얘에 그냥 지치는가 싶어서 수험생도 아니면서 수능 끝나는거 기다리고있어. 한 명이라도 나아질까 싶어서,1
"결국 듣다 보면 약간 중독될 거 같긴 한데 음..
멤버들 능력치도 좋은 편인데 노래가 아쉽다
거기에 알 수 없는 세계관까지.. 약간 항마력 딸리는뎈ㅋㅋㅋ",0
오늘 밤에 자다가 죽었으면 좋겠다,1
페니실린 발견도 플레밍이네; 다른 플레밍 ㅋㅋ,0
"서늘한 여름밤님의 정신과/상담 추천지도

https://m.blog.naver.com/leeojsh/220852877049",1
퀴즈 푸는데 강의내용 안 필요하죠? 그냥 상식으로 ㄱㄴ??,0
"#3

우울증을 겪었던 작가가 쓴 책입니다
같이 읽어보면 좋을 것 같아서 올려요

출처 https://www.slideshare.net/mobile/TCVScotland/redhall-i-had-a-black-dog",1
"앙트레 수강 중인데,
life map 만드는 과제에서 슬라이드나 그림이나 형식은 상관 없대.
life map 검색해보니까 아래 같은 형태가 많길래, 프레지가 어울릴 거 같은데
또 프레지 어지럽다고 극혐하는 사람이 많네
프레지 안 써봤는데, 걍 딴 거 쓸까?",0
"오늘도 정신과에서 약을 타왔다.
처음엔 일주일 단위로 타왔다가 이제는 2주 단위로 타온다. 약 봉지가 두툼하다.
가는 주기는 짧아졌지만 총 방문한 기간은 길어졌다.
의사와 만났을때 어젯밤 문득 생각난걸 질문했다.
이 약을 얼마나 먹어야 하나요,
의사선생님한테 물어봤다.
선생님은 자신도 아직은 어떻다고 말할수없다 했다.
스트레스의 영향으로 우울 증세가 없어지면, 이라는 것만이 확실하다고 했다.
그럼 스트레스를 계속 받으면 약도 계속 먹어야 할까요, 라고 물어봤다.
약이 필요하다고 생각할때만 드세요, 하고 약간 웃으면서 얼버무리셨다. 그렇다는 말을 돌려서 하신거 같다.
그분을 뭐라 하는건 아니다. 비관적인 태도로 앉아있는 환자한테 의사로서 해줄 수 있는 답변이 그정도인건 나도 아니까.

에이즈라는 병은 그 자체로는 사람을 즉사시키지 않는다. 하지만 무서운 이유는 발병 이후, 면역체계를 전부 무효화시켜 아주 작은 병에도 몸을 취약하게 만들기 때문이다.

비유가 많이 극단적이지만, 나도 정신적인 에이즈에 걸린것 같다.
그리고 노출되는 병은 스트레스다.
지금 받는 스트레스는 물론 앞으로 받을 스트레스, 어떤 요인으로 언제 발생할지 모르지만 미래에 반드시 날 괴롭힐 것 같은 무언가들.
아직 일어나지도 않은 일들을 너무 걱정하고 불안해하는 것일수도 있다. 머리로는 알고 있다.
인간 생에 있어서 스트레스를 받는 것은 불가피하다. 하지만 난 그 어느것도 이겨낼 자신이 없다.
마음의 병 때문에 몸의 병이 생겻을때부터, 너무 멀리 와버린건가 하고 생각했다. 계속 이럴까 겁도 난다.

자기 전에 또 약봉지를 까서 네 알을 털어넣는다. 이런 행동을 평생 할까봐 두렵다. 온갖 감정이 밀려든다. 잠을 청하기가 힘들다.
난 왜살지, 이런 쓸데없는 생각만 하다가
또 내일 아침에 일어나서 가야 할 생각에 억지로 베게에 머리를 파묻는다.",1
학교 건강센터에 있는 정신과 어때? 가본 사람 있어??,1
옆에 있을게,1
학교 일찍마쳐? 마지막 교시가 몇시부터 몇시야?,0
"혼자사니까 그런지 티비소리라든지 뉴스소리라든지 그런거 꼭 켜놔야 마음이 안정되는 거 같아
특히 뉴스 자주 켜놓는데 사람 말소리가 들리길 원하는 거 같아
이거 고칠 수 없을까? 아무 소리도 안듣고도 안정을 느끼고 싶은데… 나같이 말소리를 들어야 안정을 느끼는 이런 것도 일종의 병일까?",0
워드 표 크기 조정하는데 갑자기 문서가 너무 커서 편집할 수 없습니다 어쩌구 하더니 갑자기 전체 페이지가 날아가버렸어요 뒤로가기 해도 안되고 이거 뭐 복구 안되나요? 아진짜 미치겠네,0
하루하루 눈 뜰 때마다 살고싶다는 생각보단 살고싶지 않다는 생각을 하는데 이게 우울증일까? 그만살고싶다. 흔적도 없이 사라질 수 있다면 당장 흔적도 없이 사라졌을텐데.,1
예술글 중간 레포트 몇 장 써야될까요... 6쪽 썼는데 지금 눈알 빠지려고 그러넹,0
서울대만 있는데 앞으로 더 업데이트될까요?,0
"오늘도 올린다... 또 가고 싶다...

사마르칸트 https://everytime.kr/370444/v/211747241
부하라 https://everytime.kr/370444/v/212311304
사진도 같이 봐줭",0
머지 어려웠나? 삽질 오지게하다가 고치느라 식겁했네 나 어쩌노,0
10만원 정도 생김,0
"에타 종종 보면서 찐따같은거 몇개 있었는데
서로 눈가리고 부둥부둥 하길래 욕처먹을 각오하고 솔직하게 말해줌

1. 저격글, 고백글
2. 고민으로 위장한 답정너
3. 고닉고로시 , 고닉 올려치는글 둘다
4. 무지성 알촌 길이만
5. 비게러 풀발
6. 인스타충, 인싸 억까",0
"술집말고 밥집!
첨보는 언니들이랑 가요!",0
"오늘은 우울하기보다 굉장히
불안하고 초조한 날이네요!!!

남들보다 뒤쳐지는 것 같고
나만 무언가 못하는 것 같고
무언가를 해야만 할 것 같고

이 불안하고 초조함을
태연하게 대처해서
내 의지로 바꿀수있기를 바랍니다

잘하고 싶어요
남들보다 훨씬 더 잘하고 싶어요
잘할 자신 있어요

그래서 그런지 남들보다
부지런해야한다는 강박이 있는듯하네요

속도가 아니라 방향인데
선택과 집중을 해서
중요한 것부터 끝내보도록할게요

언젠가는 나약한 인간에서
의지가 강하고 강한 인간이 되기를....",1
비온다,1
아이폰처럼 사진 지웟던거 다시 복구하는 기능 있나요?,0
"그냥 어느 순간 우울하다가 숨이 잘 안 쉬어지더니 계속해서 큰 숨을 들이쉬고 내쉬고를 매우 짧은 간격으로 지속하다가 시간이 조금 지나면 멈춰요.. 가끔은 10분 가끔은 2시간 가까이,, 이거 왜 이런가요..?",1
"죽고싶지는 않아. 물론 죽는 게 무섭기도 한데, 그게 아니어도 죽고싶진 않아. 그냥 다 지겹고 의미없고 뭐가 하고싶지도 않아. 뭐가 먹고싶지도 않고 내가 자는 꼴도 보기 싫은데, 근데 또 하염없이 자고 싶어. 죽고싶지도 않고, 좀 쉬고 싶은데 사실 바쁜 것도 아닌데 이런 거 보면 그냥 게으른가 싶어서 지긋지긋하다.",1
"여친한테 맘 좀 식었는데도
나중에 우리 결혼해서 귀여운 애기낳고 살자 라고 말할 수 있음?
남자 나이는 24",0
아쉽다.. 은행나무 말고 살구나무가 이겼으면.. 학교에서 살구 막 따먹었을텐데..,0
이거 때문에 상대방이랑 헤어지고 싶거든 너무 지치고 내가 문제인걸 잘 알아서.. 근데 상대방이 안놔줘 이거 어떻게 해야될까,0
"실수가 많았던 날들이었다
그 사실들이 조금씩 따갑다
그건 좋은 경험이라고 하기 힘들것같다
그러지 않았다면 좋았을텐데
죄책감은 평생토록 날 쫓아다닐것같다
미안하다
무뎌질수는 있겠지만 또 어느날 밤에는 오늘처럼
유난히 기억들이 시리고 심장은 아프겠지
혈관들이 가슴에서부터 발끝까지 커졌다작아졌다 시큰댄다
괜히 벌을 받고싶다
원망받고 사죄하고 고통스러워하는 책속의 인물들을 보면서 그게 나인양 상상한다
너도 그처럼 나를 원망하고 있겠지
아니면 잊었거나
잊었다면 다행이고 원망한다면 더욱 미안하다
오늘도 지나가고있다
오늘의 너도 지나가겠지
그렇지만 여전히 연락할 용기는 나지않는다
나는 여전히
초라한 선물을 할바에는 아무것도 안하는게 낫다고 생각한다
실망하고 상처받을 바에는 무소식에 여러 가정들로 상상하는것이 나을거라 생각한다",1
"여자들 요새 남자 외모 많이 보잖아 근데 남자는 원래부터 여자 외모 많이 봤잖아 그래서 미스매치 현상으로 못생긴 사람들 더더욱 도태되는것 같아
옛날처럼 직장 좋다고 결혼할 수 있는게 아닌듯.. 집값이 너무 비싸서 그런가",0
누가 자꾸 내 머릿속에서 죽으라고 소리질러. 이거 닥치게 하는 방법 아는 사람? 팁 좀 공유해주라.,1
사실 분 있을까요??,0
